seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_sec,red_roll_mean,red_roll_std,ir_roll_mean,ir_roll_std,red_diff,ir_diff,red_diff2,ir_diff2,signal_energy
5057,236313,40873,100422,-37.09270155432455,47.337072695042814,101.22,-33.687991034477236,7.323841067876647,50.91520943476791,17.01806871877392,-3.0044359010257367,-13.428978000210307,-2.0229865193400087,-37.893651972837574,3616.6669599339584
5058,236338,40872,100400,-38.006874393394526,25.64920054091326,101.245,-33.918003884922506,7.274113375536008,50.807430728084576,17.16297083280321,-0.9141728390699768,-21.687872154129554,2.09026306195576,-8.258894153919247,2102.4039895432534
5059,236358,40875,100420,-35.18492398630993,45.54061799976104,101.265,-33.95962727157124,7.275313309789863,51.04566235751488,17.001569673116663,2.821950407084593,19.89141745884778,3.7361232461545697,41.579289612977334,3311.926763722567
5060,236378,40884,100422,-26.408825480682676,47.423226037702925,101.285,-33.676396879573645,7.288348331989497,51.62373347378581,16.35205083936181,8.776098505627257,1.8826080379418855,5.954148098542664,-18.008809420905894,2946.3884310922194
5061,236395,40879,100414,-31.168641865083934,39.18322661459048,101.302,-33.49365535412787,7.233076321599051,51.85827264995607,16.08018056862298,-4.759816384401258,-8.239999423112444,-13.535914890028515,-10.12260746105433,2506.8094836442147
5062,236415,40864,100427,-45.77731950448819,51.850548270276064,101.322,-33.70846688516519,7.436468805630495,52.19295123210499,15.897731040374367,-14.608677639404256,12.667321655685583,-9.848861255002998,20.907321078798027,4784.042336944223
5063,236446,40870,100408,-39.444018732572985,32.58592659428739,101.353,-33.81885033553014,7.48057737626643,51.78756931933297,16.137126107684196,6.333300771915205,-19.26462167598867,20.94197841131946,-31.931943331674255,2617.673225783855
5064,236462,40900,100419,-8.46445424431517,43.66288251149263,101.369,-33.466495983960165,8.229829248508535,51.92443996621871,16.036286266725615,30.979564488257815,11.07695591720524,24.64626371634261,30.34157759319391,1978.0942948665142
5065,236478,40873,100422,-35.42079118121696,46.445859959859774,101.385,-33.46722461505089,8.230004123466506,51.99906021606275,16.001199712676165,-26.956336936901792,2.7829774483671414,-57.93590142515961,-8.293978468838098,3411.8503553142828
5066,236501,40872,100413,-36.195920899803255,37.47164806723276,101.408,-33.67204153896434,8.166421185856782,51.85694171036978,16.09971388577448,-0.7751297185862924,-8.974211892627011,26.1812072183155,-11.757189340994152,2714.269098659363
5067,236532,40860,100411,-48.39796482932753,35.24833880607815,101.439,-33.73137297851347,8.263795857470098,51.95167922980059,15.985073416938407,-12.202043929524272,-2.2233092611546112,-11.42691421093798,6.7509026314724,3584.8083882088995
5068,236552,40881,100410,-27.619741875906275,33.99879430762687,101.459,-33.708152933193325,8.279606279526066,51.57022138202895,16.184133191545985,20.778222953421253,-1.2495444984512787,32.98026688294553,0.9737647627033326,1918.7681556640123
5069,236572,40856,100418,-52.71718344677523,41.71014084585613,101.479,-33.765609308583564,8.402918561146292,51.26903614747277,16.225475224488456,-25.097441570868956,7.711346538229257,-45.87566452429021,8.960891036680536,4518.837279942109
5070,236591,40865,100410,-43.356641720613005,33.71894972590869,101.498,-34.05177026451452,8.482257882977589,51.02870398478172,16.397196400974426,9.360541726162225,-7.9911911199474375,34.45798329703118,-15.702537658176695,3016.765951907958
5071,236595,40847,100246,-61.05040517555262,-129.67669808120436,101.502,-34.35808403562732,9.162066746246571,47.38640444709143,30.359637739275538,-17.693763454939614,-163.39564780711305,-27.05430518110184,-155.4044566871656,20543.197997342973
5072,236615,40882,100409,-26.11712082342217,32.50206372489062,101.522,-34.269350793971135,9.22095768881205,46.87579805190154,30.391608456428447,34.93328435213045,162.178761806095,52.62704780707006,325.57440961320805,1738.4881464820824
5073,236631,40861,100402,-46.385704682730655,25.62601697422543,101.538,-34.5298928829773,9.377414715099592,46.15615859310817,30.46157332930404,-20.268583859308485,-6.876046750665189,-55.201868211438935,-169.05480855676018,2808.3263448767902
5074,236651,40883,100393,-23.84539797082139,16.639355259313703,101.558,-34.48962486937336,9.419637445806698,45.22250963710915,30.639597677324566,22.540306711909263,-8.986661714911726,42.808890571217745,-2.110614964246537,845.4711478325036
5075,236671,40870,100394,-36.25767304212575,17.62915540808681,101.578,-34.41078773131974,9.387313545598671,44.45291463342738,30.843160887414747,-12.41227507130436,0.9898001487731065,-34.952581783213624,9.976461863684833,1625.4059748321688
5076,236695,40863,100394,-42.92295834058821,17.56889495811168,101.602,-34.549549745647894,9.462037719210441,43.44915256878519,30.885906366582777,-6.665285298462457,-0.060260449975128694,5.7469897728419035,-1.0500605987482352,2151.046422757033
5077,236715,40855,100396,-50.87627743105024,19.436634115360636,101.622,-35.003172317181736,9.692067750300255,42.388616399639304,30.779517626912263,-7.953319090462031,1.8677391572489555,-1.288033791999574,1.9279996072240841,2966.1783509755933
5078,236747,40860,100388,-44.8310731418365,11.236702851852348,101.654,-35.32906008751566,9.744003615148552,41.19185943459134,30.804685592460494,6.045204289213743,-8.199931263508288,13.998523379675774,-10.067670420757244,2136.0886100295206
5079,236763,40853,100391,-51.82422888885115,14.353121096518572,101.67,-35.79514994429434,9.966470757203375,39.99238085962295,30.655406573627587,-6.993155747014654,3.1164182446662245,-13.038360036228397,11.316349508174513,2891.762785135361
5080,236779,40861,100392,-44.24573563695077,15.055479546706756,101.686,-36.06733535289124,10.008458212578812,38.634101021556546,30.213700157471994,7.578493251900383,0.7023584501881839,14.571648998915038,-2.4140597944780406,2184.352586436241
5081,236807,40846,100387,-59.25734516293232,9.931250103154197,101.714,-36.6772380392008,10.472612679557468,37.06084038716615,29.600948935786572,-15.011609525981548,-5.12422944355256,-22.59010277788193,-5.826587893740744,3610.0626843702985
5082,236827,40862,100370,-43.18677269704475,-7.053476705231459,101.734,-36.918716704155756,10.48088747700687,35.237026610144454,29.450119045169117,16.070572465887565,-16.984726808385656,31.082181991869113,-11.860497364833096,1914.848869617453
5083,236847,40855,100378,-50.08226417489239,0.9216646061796312,101.754,-36.99139263343887,10.560612083384246,34.43904272361345,29.833788558822977,-6.895491477847635,7.97514131141109,-22.9660639437352,24.959868119796745,2509.0826505299938
5084,236871,40863,100387,-41.86092824883986,9.90300413508178,101.778,-37.18560665181481,10.559055879813828,33.48456399914044,29.840213642052305,8.221335926052525,8.981339528902149,15.11682740390016,1.0061982174910593,1850.406804753966
5085,236889,40856,100398,-48.45692465663506,20.953299491853045,101.796,-37.60583475952877,10.581590788194681,32.43048395628326,29.31848642421622,-6.595996407795198,11.050295356771265,-14.817332333847723,2.0689558278691162,2787.114306774096
5086,236906,40830,100389,-73.54759153870643,11.748605694606743,101.813,-38.68841633444545,11.41871465439728,31.549242114994627,29.263540384513647,-25.090666882071368,-9.204693797246302,-18.49467047427617,-20.254989154017565,5547.277956911747
5087,236923,40864,100395,-39.572391791173,18.112580462863328,101.83,-38.85799529240043,11.366460803473416,30.957164692660673,29.229221619198846,33.97519974753343,6.363974768256584,59.0658666296048,15.568668565502886,1894.0397630977943
5088,236949,40867,100403,-36.797633352073895,25.923767070148067,101.856,-39.07760569740103,11.21441690111723,30.22422451038398,28.877671983911902,2.7747584390991022,7.811186607284739,-31.20044130843433,1.4472118390281548,2026.1075194209543
5089,236969,40868,100402,-35.92476351679816,24.66291871339736,101.876,-39.04466203615873,11.221347472076701,29.870514949865978,28.834416110267018,0.8728698352757362,-1.2608483567507065,-1.901888603823366,-9.072034964035446,1898.8481932015177
5090,236990,40868,100403,-35.96126347483133,25.42585994002401,101.897,-39.16332883484291,11.155226649515187,29.900176516881807,28.82895618230971,-0.03649995803316841,0.7629412266266513,-0.9093697933089047,2.023789583377358,1939.6868243959555
5091,237010,40855,100262,-48.78827589417857,-115.05674316728928,101.917,-39.25644960811699,11.216815892759199,26.64743076554692,35.25279621945597,-12.827012419347241,-140.4826031073133,-12.790512461314073,-141.24554433393996,15618.350012990055
5092,237027,40850,100405,-53.02826010654876,27.9518784266832,101.934,-39.37174242811258,11.329854331194413,26.292307948747943,35.146141647376844,-4.239984212370189,143.0086215939725,8.587028206977052,283.4912247012858,3593.3038775078685
5093,237044,40875,100412,-27.911867356470427,34.83326809341831,101.951,-39.24198030948544,11.42471604348595,26.05737518830724,35.046882318734816,25.11639275007833,6.88138966673511,29.35637696244852,-136.12723192723737,1992.4289053931536
5094,237060,40861,100397,-41.846472889031006,19.5964111724096,101.967,-39.05749641916539,11.303644459202687,25.56232634999081,34.95794157460301,-13.934605532560578,-15.236856921008712,-39.05099828263891,-22.118246587743823,2135.1466240905465
5095,237076,40857,100417,-45.405101219743024,39.348663055592645,101.983,-39.18954644247753,11.339115772906696,25.267920504579724,34.77447096726948,-3.5586283307120183,19.752251883183046,10.37597720184856,34.98910880419176,3609.9405010376713
5096,237090,40866,100423,-35.99836656369154,45.025681304184495,101.997,-39.51939563777677,10.98932665285058,25.15232498960589,34.69736887758254,9.406734656051484,5.67701824859185,12.965362986763502,-14.075233634591196,3323.1943721598946
5097,237110,40863,100416,-38.48085670512709,37.685363081846845,102.017,-39.76866866834157,10.816806912708124,24.38485295787672,33.965049070224445,-2.482490141435548,-7.34031822233765,-11.889224797487032,-13.0173364709295,2900.9629233711494
5098,237146,40862,100402,-39.69520000915964,23.70097175317646,102.053,-39.86976263812929,10.791491903212131,24.640849060992913,33.90953888858545,-1.2143433040325533,-13.984391328670384,1.2681468374029947,-6.644073106332733,2137.444965812056
5099,237166,40867,100444,-34.96626096723019,65.52876803296165,102.073,-40.033872459866586,10.649528698196114,25.31092139296525,34.386111548539475,4.728939041929451,41.82779627978519,5.943282345962004,55.812187608455574,5516.658845946143
5100,237182,40867,100430,-34.98669925894632,51.3537667747713,102.089,-40.09776906134341,10.608573557910528,25.41790283796745,34.460049036907435,-0.020438291716125434,-14.175001258190349,-4.749377333645576,-56.00279753797554,3861.2784869935595
5101,237198,40862,100434,-39.57855407145389,54.42876791408144,102.105,-40.21791026026727,10.567089300571876,25.614406388216107,34.59941694819215,-4.59185481250757,3.075001139310139,-4.571416520791445,17.250002397500488,4528.95271903194
5102,237214,40861,100451,-39.82157332240268,71.33663601334396,102.121,-40.289070091885776,10.551886010817263,26.06064606752748,35.0484763976602,-0.24301925094879095,16.907868099262522,4.348835561558779,13.832866959952383,6674.673339571816
5103,237252,40867,100458,-33.68551848899677,78.65173536755368,102.159,-40.39758656587901,10.453087477913586,26.23866163119841,35.296639171494974,6.1360548334059075,7.315099354209721,6.3790740843546985,-9.592768745052801,7320.809632200238
5104,237272,40875,100450,-24.672855774977695,70.06725484648334,102.179,-40.08642804031081,10.687092354344383,26.884929648593292,35.80395797134943,9.012662714019076,-8.584480521070347,2.876607880613168,-15.899579875280068,5518.170013814893
5105,237285,40870,100459,-29.573963361821352,78.75174812537018,102.192,-40.01577098211497,10.745697305704214,27.733937076648182,36.52779305753581,-4.901107586843658,8.684493278886848,-13.913770300862733,17.268973799957195,7076.457141728098
5106,237305,40854,100517,-45.59863543966782,136.2598973313086,102.212,-40.245978377842356,10.739412254070409,29.243814009369288,39.370682327195794,-16.024672077846464,57.50814920593841,-11.123564491002806,48.82365592705156,20645.995174698488
5107,237324,40871,100449,-28.06565133607345,67.79872639678949,102.231,-40.06543737347733,10.868604159094156,29.65304708340422,39.66781000844288,17.532984103594366,-68.4611709345191,33.557656181440834,-125.96932014045751,5384.348085944762
5108,237340,40857,100457,-42.76884044008786,75.29433951136019,102.247,-40.160676694411194,10.871061043319962,30.645949862813158,40.18351433298734,-14.703189104014406,7.495613114570702,-32.23617320760877,75.9567840490898,7498.411275041671
5109,237356,40863,100472,-36.1472200655065,89.8059295949025,102.263,-40.17992261599513,10.86292105733517,31.531256094715992,40.997732662568325,6.621620374581354,14.511590083542302,21.32480947859576,7.0159769689716,9371.72650886874
5110,237379,40875,100447,-23.800124884171453,64.0375876768425,102.286,-40.127748604064905,10.936428727288593,31.863543327498782,41.196016310799806,12.34709518133505,-25.76834191805999,5.725474806753695,-40.27993200160229,4667.258579971449
5111,237399,40910,100472,11.07167914895055,88.79437349987406,102.306,-39.282942183784215,13.066626054793431,32.85576626520445,41.96616532614648,34.871804033122004,24.75678582303155,22.524708851786954,50.52512774109154,8007.022844412442
5112,237415,40872,100446,-26.92647869286804,62.60821023453711,102.322,-38.905925367551816,13.147124521158176,33.07091950448967,42.092920586071514,-37.99815784181859,-26.186163265336944,-72.8699618749406,-50.94294908836849,4644.823243569474
5113,237435,40862,100453,-37.56264817415482,69.1326787420551,102.342,-38.86829795638345,13.148245272552183,33.801854547445025,42.40051649886003,-10.636169481286782,6.5244685075179945,27.361988360531807,32.71063177285494,6190.279807907535
5114,237455,40862,100462,-38.19973764676725,77.61392139973998,102.362,-39.46300362443249,12.395943092482847,34.48087532520997,42.83132318370097,-0.6370894726124234,8.481242657684874,9.999080008674358,1.9567741501668792,7483.140751326862
5115,237486,40872,100462,-27.568875063766544,77.00824740780611,102.393,-39.30596530208348,12.497516988895493,35.0921230741689,43.22185892697879,10.630862583000702,-0.6056739919338696,11.267952055613126,-9.086916649618743,6690.313041103445
5116,237510,40868,100438,-30.83665652041996,52.90741288696009,102.417,-39.19878001449582,12.547616241830424,35.40083837056345,43.294266604743754,-3.2677814566534167,-24.10083452084602,-13.898644039654119,-23.49516052891215,3750.093723749629
5117,237534,40861,100445,-37.21018963744216,59.91435595002789,102.441,-38.97502451065811,12.479793593282231,35.894158713442444,43.43280138264155,-6.373533117022202,7.006943063067801,-3.105751660368785,31.107777583913823,4974.32826176105
5118,237545,40862,100432,-36.21653547932692,46.72891151474547,102.452,-39.14696038272652,12.378969888262658,36.148761057584814,43.45876814505762,0.9936541581152412,-13.18544443528242,7.367187275137443,-20.19238749835022,3495.228613478257
5119,237565,40848,100426,-50.46196640594478,40.58282054462812,102.472,-39.10185604190991,12.332537490231715,36.126214651560254,43.45611636501861,-14.245430926617857,-6.146090970117349,-15.239085084733098,7.039353465165071,4193.3753769121895
5120,237585,40858,100434,-40.758641916351145,48.39777942648677,102.492,-39.049896045824674,12.319711526450543,36.419791245571815,43.489092097962285,9.703324489593633,7.814958881858651,23.94875541621149,13.961049851976,4003.611944280203
5121,237605,40862,100439,-37.07630578761978,53.18898291103248,102.512,-38.570414058066014,11.905552486441923,40.07710486541655,36.33689313162147,3.6823361287313645,4.791203484545711,-6.020988360862269,-3.0237553973129394,4203.720353967194
5122,237629,40858,100437,-40.11207110612318,50.65194030835343,102.536,-38.850313063720044,11.770545946245587,40.44010239708581,36.35032994164319,-3.035765318503401,-2.537042602679051,-6.7181014472347655,-7.328246087224763,4174.597305423681
5123,237645,40856,100423,-41.89310889169758,36.52942409229343,102.552,-38.76046114789938,11.728923479161537,40.65817053944717,36.29230436461586,-1.781037785574398,-14.12251621606,1.254727532929003,-11.585473613380948,3089.4313971262586
5124,237661,40860,100432,-37.52006025651814,45.25246022943248,102.568,-39.033954393613314,11.531814210283093,41.23043263884954,36.13107268734595,4.373048635179437,8.723036137139047,6.154086420753835,22.845552353199047,3455.5400784691205
5125,237677,40871,100450,-26.641398597759927,63.12647919975949,102.584,-38.841628904725994,11.65855423561216,42.140379114683,36.09745389348052,10.878661658758215,17.874018970327008,6.505613023578778,9.15098283318796,4694.716495402392
5126,237697,40863,100442,-34.32916091963438,54.83968869833823,102.604,-38.66975295630692,11.66050416055788,42.88579498948753,35.964272262993646,-7.687762321874455,-8.286790501421258,-18.56642398063267,-26.160809471748266,4185.882745976798
5127,237717,40869,100439,-27.604499961294994,51.3251778506261,102.624,-38.20431740691181,11.62773740269894,43.52356586419284,35.82241845773,6.724660958339388,-3.514510847712131,14.412423280213844,4.772279653709127,3396.282299511535
5128,237737,40845,100439,-50.76052101651342,50.81199132741879,102.644,-38.322906364405355,11.726518672522143,44.315071633704164,35.530496558007876,-23.156021055218428,-0.5131865232073096,-29.880682013557816,3.0013243245048216,5158.4889565255835
5129,237762,40873,100431,-22.83140978072164,42.84142651762042,102.669,-37.74304998224276,11.762045370831952,44.8848377421262,35.26766877383097,27.929111235791783,-7.970564809798368,51.08513229101021,-7.457378286591059,2356.661098639902
5130,237778,40844,100423,-51.32918452617004,34.35467958991437,102.685,-37.88471896002715,11.88399238911995,45.27082174299036,35.039411924931265,-28.4977747454484,-8.48674692770605,-56.42688598124018,-0.5161821179076824,3814.929193847293
5131,237809,40854,100420,-41.53381398860373,31.4032032914429,102.716,-37.53024833654057,11.491326589642233,45.700260806756134,34.72764693973163,9.795370537566306,-2.9514762984714693,38.29314528301471,5.5352706292345815,2711.2188814036253
5132,237825,40861,100388,-34.55671265091009,-0.4635477745541319,102.732,-37.35764713561789,11.46942238337584,45.832059385369675,34.535322200328274,6.9771013376936395,-31.866751065997033,-2.8182691998726668,-28.915274767525563,1194.3812657768638
5133,237830,40857,100415,-38.39426974031707,26.39147063708414,102.737,-37.12388724692637,11.322959665694409,46.34145550598777,34.04371565544659,-3.837557089406978,26.855018411638273,-10.814658427100618,58.721769477635306,2170.6296712803014
5134,237850,40851,100433,-44.24180762774227,44.022773187587575,102.757,-37.17150483450442,11.348265376140061,47.02385088703788,33.637954323491556,-5.847537887425197,17.631302550503435,-2.009980798018219,-9.223715861134838,3895.3421012959334
5135,237893,40849,100428,-47.00216814887794,38.71159833249179,102.8,-37.14240970434928,11.320571972665388,47.37901686385066,33.45029798571497,-2.7603605211356737,-5.311174855095786,3.0871773662895237,-22.94247740559922,3707.791656151577
5136,237913,40849,100406,-47.42427186119888,16.612760681086893,102.82,-36.61994331079913,10.148230978872615,47.47629996358027,33.351486963351185,-0.4221037123209399,-22.098837651404896,2.3382568088147337,-16.78766279630911,2525.0453790119664
5137,237931,40854,100408,-42.55246347842599,18.54991578047363,102.838,-36.67954474454419,10.174641582206343,47.485046669932466,33.34368535646957,4.87180838277289,1.937155099386736,5.29391209509383,24.035992750791632,2154.8115235454425
5138,237947,40826,100450,-70.11360844088595,60.09202887006615,102.854,-37.34586424632043,11.219759193277122,48.16841190593083,33.24275711334227,-27.561144962459963,41.54211308959252,-32.43295334523285,39.60495799020578,8526.970022322737
5139,237963,40856,100408,-39.943116898209794,17.704827238156405,102.87,-37.42623131394866,11.223763121870851,48.029250076426,33.357530620011005,30.17049154267616,-42.38720163190975,57.73163650513612,-83.92931472150227,1908.9134950770178
5140,237979,40850,100416,-45.20433182419745,25.618954984167445,102.886,-37.61109268093599,11.275143424315349,48.03311197730887,33.354871424326234,-5.261214925987659,7.91412774601104,-35.43170646866382,50.30132937792079,2699.7624701529485
5141,237998,40842,100410,-52.745976110497104,19.76407433438638,102.905,-37.69024668526236,11.368714775537912,50.729528327342386,24.054415149257192,-7.5416442862996504,-5.854880649781066,-2.2804293603119916,-13.769008395792106,3172.7566301442816
5142,238018,40863,100418,-31.44675022761361,27.89912678709133,102.925,-37.25861648768366,11.182664670638328,50.72847329455056,24.055435706439365,21.299225882883494,8.13505245270495,28.840870169183145,13.989933102486017,1767.2593753601136
5143,238043,40844,100417,-49.58184267432609,26.59676229921032,102.95,-37.69201599404077,11.232838061956661,50.56374317866639,24.19430717782292,-18.13509244671248,-1.302364487881011,-39.434318329595975,-9.437416940585962,3165.7468877823194
5144,238072,40849,100423,-43.60548303647024,32.35138715596072,102.979,-37.72719619698955,11.248858076663137,50.81884269833741,23.92689587438228,5.97635963785585,5.754624856750404,24.11145208456833,7.056989344631415,2948.0504017587546
5145,238075,40850,100426,-42.41204456181228,35.188250307395194,102.982,-37.66733506383094,11.21507913873501,50.73563444337346,23.97478487476139,1.1934384746579596,2.8368631514344713,-4.782921163197891,-2.9177617053159324,3036.9944836090485
5146,238095,40858,100425,-34.69021180007572,34.24668720057629,103.002,-37.641171968558616,11.220576566738298,50.5200545613013,24.075427078590373,7.721832761736557,-0.9415631068189043,6.528394287078598,-3.7784262582533756,2376.246378948229
5147,238126,40852,100416,-39.84779914852968,25.050664018336853,103.033,-37.66851081742667,11.224328849926644,50.26736058003111,24.278339678067773,-5.1575873484539585,-9.196023182239436,-12.879420110190516,-8.254460075420532,2215.3828647411597
5148,238140,40837,100429,-54.52597341165383,37.82559911556158,103.047,-37.96512628547656,11.472202329068402,50.54985312727881,24.04395864115242,-14.678174263124149,12.774935097224727,-9.52058691467019,21.970958279464163,4403.857724939553
5149,238160,40850,100430,-41.33824011721862,38.59567253720525,103.067,-38.09256586847632,11.473601065439789,50.01119121736369,24.003193715609083,13.187733294435212,0.7700734216436729,27.86590755755936,-12.004861675581054,3198.476034588002
5150,238175,40857,100437,-34.294778038079706,45.38466605491004,103.082,-38.078727444059,11.477840014872305,49.89180920296645,24.011222606373007,7.043462079138912,6.788993517704789,-6.1442712152963,6.018920096061116,3235.8997135968575
5151,238195,40850,100427,-41.486577166240856,35.32460469870809,103.102,-38.116887905954734,11.486097104243395,49.50972593865899,24.08942600330492,-7.191799128161151,-10.060061356201949,-14.235261207300063,-16.849054873906738,2968.9637820904472
5152,238215,40847,100419,-44.66440663362174,27.305464880293805,103.122,-38.21374457217912,11.521130450618092,48.629102515997985,24.08003751877678,-3.1778294673808816,-8.019139818414288,4.013969660780269,2.0409215377876606,2740.4976322624716
5153,238251,40858,100432,-32.595745217664515,39.65302743248972,103.158,-38.19194910675247,11.530898357234745,47.849128357296706,23.716590075016665,12.068661415957223,12.347562552195917,15.246490883338105,20.366702370610206,2634.8451908566813
5154,238270,40856,100426,-34.661136138945494,33.76425030190018,103.177,-38.39171471403182,11.377407500444063,47.12306826640504,23.57780696250625,-2.0653909212809793,-5.8887771305895455,-14.134052337238202,-18.236339682785463,2341.418956891879
5155,238282,40809,100428,-81.38610079373457,35.581289380860085,103.189,-39.427957462670086,12.825277348222585,46.25965909151484,23.183078618328725,-46.724964654789076,1.8170390789599082,-44.6595737335081,7.705816209549454,7889.72555641243
5156,238302,40839,100425,-51.28643406707724,32.272222258345465,103.209,-39.54171343521828,12.9060960074321,44.179905590055576,19.28023115258463,30.099666726657333,-3.3090671225146195,76.82463138144641,-5.126106201474528,3671.794648808709
5157,238320,40839,100421,-51.18915448401305,28.08737640901793,103.227,-40.00418349817707,12.900773072251505,43.38567859030014,19.104556206406006,0.09727958306418572,-4.184845849327534,-30.002387143593147,-0.8757787268129142,3409.2302503300107
5158,238340,40847,100405,-43.1796505926112,12.135467092275524,103.247,-40.01239970122754,12.902700425457928,42.12250114191845,19.039621168593275,8.009503891401849,-15.951909316742407,7.912224308337663,-11.767063467414873,2011.7517868476912
5159,238360,40846,100414,-44.16621005123981,21.13889890007646,103.267,-40.172779500942205,12.903513742298122,40.74916052802193,17.976827788685018,-0.9865594586286051,9.003431807800935,-8.996063350030454,24.95534112454334,2397.50715699789
5160,238377,40849,100410,-40.51020592988822,16.972490544019486,103.284,-40.50698112185654,12.685358890782638,39.80785858536547,17.96472010776001,3.656004121351586,-4.166408356056973,4.642563579980191,-13.169840163857907,1929.1422197487818
5161,238408,40848,100417,-41.12558351997563,23.57594640276461,103.315,-41.550926375235065,10.272344056363472,38.503490043423284,16.65530173844365,-0.6153775900874052,6.603455858745125,-4.271381711438991,10.769864214802098,2247.1388686445207
5162,238424,40871,100430,-18.04486257436941,36.51668494509224,103.331,-41.37329405286509,10.6019005530502,37.981659537634386,16.289378803943542,23.080720945606217,12.940738542327626,23.696098535693622,6.337282683582501,1659.085344707004
5163,238438,40844,100417,-44.80503176982147,23.38894121042056,103.345,-41.518141724778424,10.598249018687728,37.06678478700169,15.780743153484321,-26.760169195452058,-13.127743734671679,-49.840890141058274,-26.068482276999305,2554.5334428392202
5164,238458,40837,100424,-51.51149136517164,30.187392360018396,103.365,-41.784376799146514,10.680071472772244,36.11825420620726,14.680843486912034,-6.706459595350175,6.798451149597838,20.053709600101882,19.926194884269517,3564.71240016185
5165,238480,40829,100428,-59.45728306638726,33.96903149974742,103.387,-42.42214495919893,10.765635161936169,35.25746988804609,13.444072543332345,-7.945791701215619,3.7816391397290268,-1.2393321058654436,-3.0168120098688114,4689.063610667334
5166,238511,40838,100427,-49.98200937078592,32.92820029004911,103.418,-42.80505201620625,10.685335400461186,34.857885636107866,13.203534523109402,9.475273695601345,-1.040831209698311,17.421065396816964,-4.822470349427338,3582.4676350829213
5167,238516,40837,100418,-50.68586954389726,23.824504378165,103.423,-43.07456561433535,10.711253055839888,34.13608860467061,12.785668093216925,-0.7038601731113445,-9.103695911884113,-10.17913386871269,-8.062864702185802,3136.6643802861754
5168,238536,40862,100428,-25.224599145010977,33.42425122087394,103.443,-42.85472688764903,10.964682106954179,33.86999539879318,12.656029751773584,25.461270398886285,9.599746842708942,26.16513057199763,18.703442754593055,1753.460971702582
5169,238567,40842,100426,-44.65739445481822,31.30725999604073,103.474,-42.73863544862649,10.913102112130698,33.68448418782143,12.623564162155915,-19.43279530980724,-2.1169912248332103,-44.894065708693525,-11.716738067542153,2974.4274079529214
5170,238583,40838,100418,-48.875105275445456,23.300900644376505,103.49,-42.90096471580838,10.943372270398857,33.18254661217922,12.52516236367026,-4.217710820627239,-8.006359351664226,15.21508448918,-5.889368126831016,2931.7078865249814
5171,238595,40848,100418,-38.89232131860415,23.18715855248492,103.502,-42.937285026428064,10.926646933992489,32.58251012500828,12.263063021975167,9.98278395684131,-0.11374209189158435,14.200494777468549,7.892617259772642,2050.256979287625
5172,238615,40856,100435,-30.93270601846072,39.93623113220766,103.522,-42.75369772467482,11.05148610967168,32.36819594148536,12.032294466588226,7.959615300143426,16.74907257972274,-2.0231686566978837,16.862814671614323,2551.734858669628
5173,238635,40847,100429,-39.92885427171747,33.71634618246892,103.542,-42.71441263227521,11.058096929908253,32.311934383288865,12.01900944813745,-8.996148253256749,-6.219884949738741,-16.955763553400175,-22.96895752946148,2731.105403348137
5174,238664,40838,100430,-48.64027215357559,34.44453339082512,103.571,-42.93681687021636,11.063319804800273,32.09577584651672,11.877888358770793,-8.711417881858118,0.7281872083562035,0.28473037139863067,6.948072158094945,3552.301955685567
5175,238684,40843,100420,-43.27375939890328,24.241211827662777,103.591,-43.26946408623924,10.810515831995982,31.31807049907479,11.048756238309041,5.366512754672307,-10.203321563162344,14.077930636530425,-10.931508771518548,2460.254603387788
5176,238700,40844,100425,-42.52173222593731,29.248954476192107,103.607,-43.4333155123653,10.734060886719131,30.806255814631868,10.516840441870857,0.7520271729659669,5.00774264852933,-4.61448558170634,15.211064211691674,2663.599049444674
5177,238716,40838,100421,-48.27890688577003,25.02567209365153,103.623,-43.8468036508548,10.507687006250073,30.28026569949237,10.119841510499285,-5.757174659832714,-4.223282382540578,-6.509201832798681,-9.231025031069908,2957.1371138238214
5178,238748,40840,100429,-45.53450365020801,32.71320758571621,103.655,-43.74228330352869,10.463410927033133,29.91829002465832,9.68479193584133,2.744403235562018,7.687535492064683,8.501577895394732,11.91081787460526,3143.5449732169673
5179,238764,40832,100429,-53.09400821537888,32.55857110385441,103.671,-44.34753527222183,10.098028776347938,29.712632916383004,9.512412334052375,-7.559504565170869,-0.15463648186180023,-10.303907800732887,-7.842171973926483,3879.0342606994636
5180,238784,40805,100424,-79.59546351041071,27.538687829376023,103.691,-44.91286085190664,11.22518345966769,29.576313081172234,9.493350752819687,-26.501455295031832,-5.019883274478389,-18.941950729860963,-4.865246792616588,7093.817138800946
5181,238804,40845,100419,-39.29891377198351,22.544538684303102,103.711,-44.86816284757424,11.243348137752903,29.39913978902944,9.541103904217552,40.2965497384272,-4.994149145072921,66.79800503345903,0.0257341294054676,2052.660848145834
5182,238820,40835,100437,-49.53292480636404,40.20506963172273,103.727,-45.16768709068332,11.162235210975807,30.212512137154977,8.633713940901945,-10.234011034380536,17.660530947419627,-50.53056077280774,22.654680092492548,4069.958263964588
5183,238836,40834,100440,-50.11722252935984,42.84705457938393,103.743,-45.402146146464176,11.140154815513522,30.54162381600097,8.797176476498738,-0.5842977229957995,2.6419849476612,9.649713311384737,-15.018545999758427,4347.606080186079
